account_id,account_name,industry,country,signup_date,referral_source,plan_tier,account_seats,is_trial,churn_flag,mrr_amount,arr_amount,subscription_seats,total_subscriptions,usage_count,usage_duration_secs,error_count,total_tickets,resolution_time_hours,first_response_time_minutes,satisfaction_score,escalation_flag,churned,tenure_days,seat_utilization
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,3803.25,45639.0,44.25,8,482,152806,25,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,1.0,712,1.1346153846153846
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,1770.0,21240.0,35.0,7,321,89391,9,6.0,41.166666666666664,65.83333333333333,4.2,1.0,0.0,676,1.0
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,537.5,6450.0,16.0,10,519,161097,31,1.0,16.0,1.0,0.0,0.0,1.0,744,3.2
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,2259.0,27108.0,31.375,8,379,119522,18,4.0,29.5,39.25,4.0,0.0,1.0,977,1.3641304347826086
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,2259.0,27108.0,31.375,8,379,119522,18,4.0,29.5,39.25,4.0,0.0,1.0,977,1.3641304347826086
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,False,2052.909090909091,24634.909090909092,30.454545454545453,11,679,196287,30,0.0,0.0,0.0,0.0,0.0,0.0,1150,30.454545454545453
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,3784.5454545454545,45414.545454545456,40.81818181818182,11,638,187024,27,4.0,30.25,119.0,4.0,0.0,1.0,1121,1.3167155425219943
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,3586.2,43034.4,43.0,5,398,110855,18,6.0,24.666666666666668,94.33333333333333,4.0,0.0,1.0,539,1.0
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,3586.2,43034.4,43.0,5,398,110855,18,6.0,24.666666666666668,94.33333333333333,4.0,0.0,1.0,539,1.0
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,3586.2,43034.4,43.0,5,398,110855,18,6.0,24.666666666666668,94.33333333333333,4.0,0.0,1.0,539,1.0
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,1120.5454545454545,13446.545454545454,19.727272727272727,11,567,174302,32,2.0,28.0,100.0,3.0,1.0,1.0,911,19.727272727272727
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,1120.5454545454545,13446.545454545454,19.727272727272727,11,567,174302,32,2.0,28.0,100.0,3.0,1.0,1.0,911,19.727272727272727
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,4363.3,52359.6,42.7,10,462,130873,43,5.0,24.4,55.0,3.2,0.0,1.0,724,1.0414634146341464
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,False,1506.0,18072.0,35.0,6,306,104197,18,4.0,44.75,116.5,3.5,1.0,0.0,942,1.09375
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,False,2409.4166666666665,28913.0,31.416666666666668,12,517,150997,26,3.0,36.333333333333336,88.33333333333333,4.5,0.0,1.0,581,1.0833333333333335
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,False,2238.8,26865.6,25.0,5,265,80423,25,5.0,41.2,91.8,4.0,0.0,1.0,896,1.3157894736842106
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,False,848.25,10179.0,29.0,4,226,64973,17,5.0,42.6,77.2,3.0,0.0,1.0,567,1.0
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,1023.3571428571429,12280.285714285714,30.214285714285715,14,679,194022,46,5.0,39.8,91.6,4.25,1.0,1.0,656,1.1620879120879122
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,2180.909090909091,26170.909090909092,29.818181818181817,11,618,190070,42,3.0,22.333333333333332,102.33333333333333,4.0,0.0,0.0,1057,3.727272727272727
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,1175.6,14107.2,22.4,10,400,117267,27,5.0,50.4,116.2,4.2,0.0,1.0,958,4.4799999999999995
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,7230.666666666667,86768.0,87.0,18,807,271652,71,4.0,29.5,38.0,4.0,0.0,0.0,835,1.0
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,2848.5714285714284,34182.857142857145,23.142857142857142,7,407,124321,24,5.0,34.8,112.6,4.5,1.0,1.0,685,1.051948051948052
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,2848.5714285714284,34182.857142857145,23.142857142857142,7,407,124321,24,5.0,34.8,112.6,4.5,1.0,1.0,685,1.051948051948052
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,2848.5714285714284,34182.857142857145,23.142857142857142,7,407,124321,24,5.0,34.8,112.6,4.5,1.0,1.0,685,1.051948051948052
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,1555.7,18668.4,32.3,10,484,130826,22,6.0,49.833333333333336,118.33333333333333,4.0,0.0,0.0,554,1.0766666666666667
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,False,3616.2,43394.4,42.0,10,493,160744,28,9.0,44.55555555555556,82.55555555555556,4.0,0.0,1.0,1188,1.0
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,False,4083.8888888888887,49006.666666666664,36.888888888888886,9,473,151483,23,4.0,59.5,41.0,0.0,1.0,1.0,532,1.9415204678362572
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,569.8181818181819,6837.818181818182,17.454545454545453,11,576,166772,37,6.0,36.833333333333336,86.16666666666667,3.25,0.0,1.0,1159,3.4909090909090907
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,1450.3684210526317,17404.42105263158,29.473684210526315,19,793,245619,53,4.0,21.0,34.0,3.5,0.0,0.0,729,1.6374269005847952
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,1432.2,17186.4,21.6,10,529,139609,28,0.0,0.0,0.0,0.0,0.0,1.0,736,7.2
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,3141.4444444444443,37697.333333333336,34.111111111111114,9,512,155107,31,4.0,47.0,95.25,5.0,0.0,1.0,1162,1.137037037037037
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,3141.4444444444443,37697.333333333336,34.111111111111114,9,512,155107,31,4.0,47.0,95.25,5.0,0.0,1.0,1162,1.137037037037037
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,2553.0,30636.0,69.0,5,205,57582,11,7.0,30.714285714285715,105.57142857142857,3.5,0.0,1.0,648,1.0
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,2553.0,30636.0,69.0,5,205,57582,11,7.0,30.714285714285715,105.57142857142857,3.5,0.0,1.0,648,1.0
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,False,8610.0,103320.0,105.0,11,685,212120,30,2.0,38.5,75.0,3.5,0.0,0.0,839,1.0
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,1803.875,21646.5,32.5625,16,902,267400,43,3.0,40.333333333333336,67.66666666666667,4.0,0.0,0.0,1077,1.1629464285714286
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,1641.0,19692.0,35.0625,16,796,263767,34,4.0,30.75,85.75,3.0,0.0,1.0,754,1.0625
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,2595.3636363636365,31144.363636363636,31.545454545454547,11,509,168199,24,5.0,23.8,90.2,3.0,0.0,1.0,496,2.103030303030303
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,False,927.1111111111111,11125.333333333334,15.11111111111111,9,419,123307,31,2.0,51.0,83.5,3.5,0.0,1.0,1120,15.11111111111111
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,False,927.1111111111111,11125.333333333334,15.11111111111111,9,419,123307,31,2.0,51.0,83.5,3.5,0.0,1.0,1120,15.11111111111111
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,False,2157.875,25894.5,23.375,8,276,99328,15,7.0,33.285714285714285,74.71428571428571,4.0,0.0,1.0,646,11.6875
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,False,2157.875,25894.5,23.375,8,276,99328,15,7.0,33.285714285714285,74.71428571428571,4.0,0.0,1.0,646,11.6875
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,False,False,4458.0,53496.0,55.8,5,233,59902,12,1.0,19.0,26.0,4.0,0.0,1.0,528,1.4307692307692308
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,1071.909090909091,12862.90909090909,23.727272727272727,11,610,177212,29,5.0,45.8,96.6,4.0,0.0,1.0,768,1.4829545454545454
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,1071.909090909091,12862.90909090909,23.727272727272727,11,610,177212,29,5.0,45.8,96.6,4.0,0.0,1.0,768,1.4829545454545454
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,False,2617.090909090909,31405.090909090908,20.363636363636363,11,520,164121,22,2.0,46.5,123.0,5.0,0.0,1.0,1161,2.2626262626262625
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,False,1227.4,14728.8,24.4,10,577,144846,26,3.0,48.333333333333336,111.66666666666667,3.5,0.0,1.0,550,1.876923076923077
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,False,1227.4,14728.8,24.4,10,577,144846,26,3.0,48.333333333333336,111.66666666666667,3.5,0.0,1.0,550,1.876923076923077
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,2351.1111111111113,28213.333333333332,31.11111111111111,9,457,133864,34,4.0,24.25,119.5,4.0,0.0,1.0,679,1.4141414141414141
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,2351.1111111111113,28213.333333333332,31.11111111111111,9,457,133864,34,4.0,24.25,119.5,4.0,0.0,1.0,679,1.4141414141414141
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,2313.75,27765.0,17.583333333333332,12,627,188154,29,3.0,39.0,128.33333333333334,3.0,0.0,1.0,510,1.3525641025641024
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,2313.75,27765.0,17.583333333333332,12,627,188154,29,3.0,39.0,128.33333333333334,3.0,0.0,1.0,510,1.3525641025641024
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,2313.75,27765.0,17.583333333333332,12,627,188154,29,3.0,39.0,128.33333333333334,3.0,0.0,1.0,510,1.3525641025641024
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,2210.0,26520.0,34.0,7,463,152435,30,4.0,20.0,69.25,4.0,0.0,1.0,544,1.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,2210.0,26520.0,34.0,7,463,152435,30,4.0,20.0,69.25,4.0,0.0,1.0,544,1.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,1215.25,14583.0,19.75,4,244,74890,7,2.0,33.5,105.0,0.0,0.0,1.0,585,1.234375
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,1215.25,14583.0,19.75,4,244,74890,7,2.0,33.5,105.0,0.0,0.0,1.0,585,1.234375
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,1215.25,14583.0,19.75,4,244,74890,7,2.0,33.5,105.0,0.0,0.0,1.0,585,1.234375
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,1215.25,14583.0,19.75,4,244,74890,7,2.0,33.5,105.0,0.0,0.0,1.0,585,1.234375
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,1215.25,14583.0,19.75,4,244,74890,7,2.0,33.5,105.0,0.0,0.0,1.0,585,1.234375
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,3912.0,46944.0,33.1,10,438,141649,18,4.0,47.5,98.0,3.0,1.0,1.0,750,1.067741935483871
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,3912.0,46944.0,33.1,10,438,141649,18,4.0,47.5,98.0,3.0,1.0,1.0,750,1.067741935483871
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,6217.285714285715,74607.42857142857,45.57142857142857,7,387,114913,13,3.0,40.0,75.33333333333333,4.333333333333333,0.0,1.0,797,1.1392857142857142
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,2776.4285714285716,33317.142857142855,23.714285714285715,7,451,128119,21,5.0,36.0,89.8,4.5,0.0,1.0,1178,1.031055900621118
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,2776.4285714285716,33317.142857142855,23.714285714285715,7,451,128119,21,5.0,36.0,89.8,4.5,0.0,1.0,1178,1.031055900621118
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,1141.5454545454545,13698.545454545454,34.09090909090909,11,582,174162,28,4.0,53.75,82.75,3.5,0.0,0.0,1084,1.2626262626262628
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,1714.5454545454545,20574.545454545456,41.0,11,619,177209,38,1.0,24.0,5.0,4.0,0.0,1.0,578,1.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,1507.4285714285713,18089.14285714286,18.142857142857142,14,628,196491,33,3.0,35.0,91.33333333333333,3.6666666666666665,0.0,1.0,1079,9.071428571428571
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,False,1592.0,19104.0,31.5,6,237,72569,24,3.0,47.666666666666664,75.33333333333333,4.333333333333333,0.0,0.0,474,10.5
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,3797.0,45564.0,26.75,8,448,145908,16,5.0,39.6,122.0,3.6666666666666665,0.0,1.0,849,1.9107142857142858
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,2140.0,25680.0,28.8,10,617,183585,43,3.0,37.333333333333336,102.33333333333333,4.0,0.0,0.0,1043,1.5157894736842106
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,2222.0,26664.0,19.142857142857142,14,687,187183,45,3.0,13.666666666666666,87.66666666666667,3.5,1.0,0.0,1080,3.1904761904761902
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,3009.3333333333335,36112.0,42.333333333333336,12,640,200957,28,2.0,64.0,86.0,3.0,0.0,1.0,1178,1.4111111111111112
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,3009.3333333333335,36112.0,42.333333333333336,12,640,200957,28,2.0,64.0,86.0,3.0,0.0,1.0,1178,1.4111111111111112
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,1781.5454545454545,21378.545454545456,28.545454545454547,11,574,179405,12,5.0,39.6,130.0,4.333333333333333,0.0,1.0,640,1.903030303030303
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,1781.5454545454545,21378.545454545456,28.545454545454547,11,574,179405,12,5.0,39.6,130.0,4.333333333333333,0.0,1.0,640,1.903030303030303
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,1781.5454545454545,21378.545454545456,28.545454545454547,11,574,179405,12,5.0,39.6,130.0,4.333333333333333,0.0,1.0,640,1.903030303030303
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,1731.5,20778.0,26.5,10,550,154998,34,2.0,33.5,80.0,4.5,1.0,1.0,888,1.325
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,2298.769230769231,27585.23076923077,62.0,13,866,269595,46,4.0,27.0,88.25,4.0,0.0,1.0,784,1.1272727272727272
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,1588.111111111111,19057.333333333332,11.555555555555555,9,360,102483,20,7.0,32.0,100.57142857142857,4.0,0.0,0.0,880,1.6507936507936507
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,1350.642857142857,16207.714285714286,31.428571428571427,14,743,198728,31,2.0,43.5,54.0,3.0,0.0,1.0,1073,1.8487394957983192
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,False,1205.0,14460.0,24.0,8,362,121184,32,3.0,41.333333333333336,89.33333333333333,4.0,0.0,0.0,761,24.0
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,4973.307692307692,59679.692307692305,69.0,13,692,181335,40,5.0,37.8,49.0,4.6,1.0,1.0,674,1.0
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,4973.307692307692,59679.692307692305,69.0,13,692,181335,40,5.0,37.8,49.0,4.6,1.0,1.0,674,1.0
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,2163.6363636363635,25963.636363636364,28.0,11,539,174670,39,8.0,29.75,81.625,3.8333333333333335,1.0,1.0,478,1.0
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,2163.6363636363635,25963.636363636364,28.0,11,539,174670,39,8.0,29.75,81.625,3.8333333333333335,1.0,1.0,478,1.0
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,966.9090909090909,11602.90909090909,19.454545454545453,11,473,144853,16,3.0,58.0,76.0,3.0,0.0,1.0,1124,2.779220779220779
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,4280.5625,51366.75,35.4375,16,725,221904,43,4.0,40.25,68.25,3.6666666666666665,1.0,1.0,1076,1.6107954545454546
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,4280.5625,51366.75,35.4375,16,725,221904,43,4.0,40.25,68.25,3.6666666666666665,1.0,1.0,1076,1.6107954545454546
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,13806.0,165672.0,117.0,10,488,144771,33,4.0,39.25,76.25,4.0,0.0,0.0,548,1.0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,769.1428571428571,9229.714285714286,10.285714285714286,7,343,105853,18,5.0,30.6,98.4,3.5,0.0,0.0,1029,3.428571428571429
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,1501.4545454545455,18017.454545454544,20.454545454545453,11,490,132075,21,3.0,30.333333333333332,78.0,4.0,0.0,1.0,627,5.113636363636363
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,1205.0,14460.0,21.2,5,232,60604,8,4.0,26.25,120.5,4.0,0.0,0.0,1158,1.0095238095238095
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,376.55555555555554,4518.666666666667,20.88888888888889,9,461,142276,31,5.0,28.8,96.4,4.0,0.0,0.0,778,6.962962962962963
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,95.0,1140.0,22.5,2,92,32629,0,6.0,23.166666666666668,112.0,4.25,1.0,1.0,646,2.25
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,568.0,6816.0,29.25,8,288,80419,9,2.0,53.0,119.5,5.0,0.0,1.0,954,4.875
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,568.0,6816.0,29.25,8,288,80419,9,2.0,53.0,119.5,5.0,0.0,1.0,954,4.875
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,2413.714285714286,28964.571428571428,44.0,7,296,94866,11,3.0,13.0,70.33333333333333,3.0,0.0,1.0,1143,1.0
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,409.1666666666667,4910.0,16.833333333333332,12,456,144844,24,3.0,30.666666666666668,115.0,4.666666666666667,0.0,1.0,996,16.833333333333332
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,409.1666666666667,4910.0,16.833333333333332,12,456,144844,24,3.0,30.666666666666668,115.0,4.666666666666667,0.0,1.0,996,16.833333333333332
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,409.1666666666667,4910.0,16.833333333333332,12,456,144844,24,3.0,30.666666666666668,115.0,4.666666666666667,0.0,1.0,996,16.833333333333332
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,3255.5625,39066.75,42.5,16,601,177512,28,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0,0.0,878,1.0897435897435896
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,666.8947368421053,8002.736842105263,16.210526315789473,19,885,276337,76,7.0,45.0,86.14285714285714,4.4,0.0,1.0,677,4.052631578947368
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,666.8947368421053,8002.736842105263,16.210526315789473,19,885,276337,76,7.0,45.0,86.14285714285714,4.4,0.0,1.0,677,4.052631578947368
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,2061.2,24734.4,42.7,10,564,158143,29,5.0,28.8,121.0,3.6666666666666665,0.0,0.0,1079,1.4724137931034484
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,2659.0,31908.0,34.8,5,194,62650,15,2.0,20.5,143.0,5.0,1.0,1.0,1153,1.831578947368421
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,2659.0,31908.0,34.8,5,194,62650,15,2.0,20.5,143.0,5.0,1.0,1.0,1153,1.831578947368421
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,4053.9166666666665,48647.0,50.25,12,682,209315,47,6.0,43.0,67.5,3.2,0.0,1.0,950,1.005
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,4053.9166666666665,48647.0,50.25,12,682,209315,47,6.0,43.0,67.5,3.2,0.0,1.0,950,1.005
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,4053.9166666666665,48647.0,50.25,12,682,209315,47,6.0,43.0,67.5,3.2,0.0,1.0,950,1.005
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,1787.5,21450.0,24.083333333333332,12,613,186122,34,4.0,8.0,123.75,4.333333333333333,0.0,1.0,884,1.8525641025641024
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,1787.5,21450.0,24.083333333333332,12,613,186122,34,4.0,8.0,123.75,4.333333333333333,0.0,1.0,884,1.8525641025641024
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,2335.9,28030.8,25.7,10,524,158412,37,5.0,55.0,88.6,4.0,1.0,1.0,726,1.117391304347826
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,374.57142857142856,4494.857142857143,14.857142857142858,7,314,101719,26,3.0,16.333333333333332,131.66666666666666,3.5,0.0,0.0,1112,1.1428571428571428
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,2132.4,25588.8,15.6,10,344,126757,23,1.0,36.0,31.0,4.0,0.0,0.0,607,2.6
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,823.8888888888889,9886.666666666666,22.0,9,477,146053,29,0.0,0.0,0.0,0.0,0.0,1.0,593,1.8333333333333333
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,823.8888888888889,9886.666666666666,22.0,9,477,146053,29,0.0,0.0,0.0,0.0,0.0,1.0,593,1.8333333333333333
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,838.8,10065.6,10.6,5,305,106292,21,6.0,39.0,100.83333333333333,4.25,0.0,1.0,763,1.1777777777777778
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,838.8,10065.6,10.6,5,305,106292,21,6.0,39.0,100.83333333333333,4.25,0.0,1.0,763,1.1777777777777778
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,1065.25,12783.0,16.875,8,447,149032,30,6.0,48.333333333333336,95.83333333333333,4.25,1.0,1.0,830,2.8125
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,2768.4285714285716,33221.142857142855,40.142857142857146,7,425,141115,34,4.0,32.5,62.75,4.0,1.0,1.0,1005,1.3380952380952382
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,2768.4285714285716,33221.142857142855,40.142857142857146,7,425,141115,34,4.0,32.5,62.75,4.0,1.0,1.0,1005,1.3380952380952382
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,1741.6923076923076,20900.30769230769,20.46153846153846,13,667,200727,32,2.0,66.0,79.0,4.0,1.0,1.0,688,10.23076923076923
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,260.0,3120.0,9.833333333333334,6,262,77458,14,2.0,14.5,81.5,5.0,0.0,1.0,508,3.277777777777778
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,260.0,3120.0,9.833333333333334,6,262,77458,14,2.0,14.5,81.5,5.0,0.0,1.0,508,3.277777777777778
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,2211.285714285714,26535.428571428572,26.428571428571427,14,592,182031,35,2.0,30.0,62.5,4.0,0.0,1.0,822,1.101190476190476
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,511.27272727272725,6135.272727272727,13.909090909090908,11,598,176630,28,3.0,48.0,67.0,4.5,0.0,1.0,1001,1.987012987012987
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,1096.3636363636363,13156.363636363636,21.545454545454547,11,519,164755,26,5.0,45.2,124.6,4.333333333333333,2.0,1.0,1158,2.6931818181818183
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,1096.3636363636363,13156.363636363636,21.545454545454547,11,519,164755,26,5.0,45.2,124.6,4.333333333333333,2.0,1.0,1158,2.6931818181818183
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,2886.0666666666666,34632.8,23.266666666666666,15,864,266624,45,5.0,38.4,81.2,4.6,0.0,1.0,673,2.3266666666666667
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,2259.777777777778,27117.333333333332,27.22222222222222,9,457,154959,24,3.0,48.333333333333336,137.66666666666666,3.0,0.0,1.0,869,1.183574879227053
